#/Users/anjalisarawgi/anaconda3/envs/gnn_parsing/bin/verilog2graph tum-eisec-benchmarks-main/netlist/gost28147-89_latest/verilog/osu035/gost89_ecb_decrypt.v --output_format txt --do-not-zip -o adjlist/gost28147-89_latest/osu035/gost89_ecb_decrypt -l lib/osu035_stdcells.lib
# GMT Tue Nov 18 12:13:16 2025
# 
INPUT_clk DFFPOSX1_1 DFFPOSX1_2 DFFPOSX1_3 DFFPOSX1_4 DFFPOSX1_5 DFFPOSX1_6 DFFPOSX1_7 DFFPOSX1_8 DFFPOSX1_9 DFFPOSX1_10 DFFPOSX1_11 DFFPOSX1_12 DFFPOSX1_13 DFFPOSX1_14 DFFPOSX1_15 DFFPOSX1_16 DFFPOSX1_17 DFFPOSX1_18 DFFPOSX1_19 DFFPOSX1_20 DFFPOSX1_21 DFFPOSX1_22 DFFPOSX1_23 DFFPOSX1_24 DFFPOSX1_25 DFFPOSX1_26 DFFPOSX1_27 DFFPOSX1_28 DFFPOSX1_29 DFFPOSX1_30 DFFPOSX1_31 DFFPOSX1_32 DFFPOSX1_33 DFFPOSX1_34 DFFPOSX1_35 DFFPOSX1_36 DFFPOSX1_37 DFFPOSX1_38 DFFPOSX1_39 DFFPOSX1_40 DFFPOSX1_41 DFFPOSX1_42 DFFPOSX1_43 DFFPOSX1_44 DFFPOSX1_45 DFFPOSX1_46 DFFPOSX1_47 DFFPOSX1_48 DFFPOSX1_49 DFFPOSX1_50 DFFPOSX1_51 DFFPOSX1_52 DFFPOSX1_53 DFFPOSX1_54 DFFPOSX1_55 DFFPOSX1_56 DFFPOSX1_57 DFFPOSX1_58 DFFPOSX1_59 DFFPOSX1_60 DFFPOSX1_61 DFFPOSX1_62 DFFPOSX1_63 DFFPOSX1_64 DFFPOSX1_65 DFFPOSX1_66 DFFPOSX1_67 DFFPOSX1_68 DFFPOSX1_69 DFFPOSX1_70 DFFPOSX1_71 DFFPOSX1_72 DFFPOSX1_73 DFFPOSX1_74 DFFPOSX1_75 DFFPOSX1_76 DFFPOSX1_77 DFFPOSX1_78 DFFPOSX1_79 DFFPOSX1_80 DFFPOSX1_81 DFFPOSX1_82 DFFPOSX1_83 DFFPOSX1_84 DFFPOSX1_85 DFFPOSX1_86 DFFPOSX1_87 DFFPOSX1_88 DFFPOSX1_89 DFFPOSX1_90 DFFPOSX1_91 DFFPOSX1_92 DFFPOSX1_93 DFFPOSX1_94 DFFPOSX1_95 DFFPOSX1_96 DFFPOSX1_97 DFFPOSX1_98 DFFPOSX1_99 DFFPOSX1_100 DFFPOSX1_101 DFFPOSX1_102 DFFPOSX1_103 DFFPOSX1_104 DFFPOSX1_105 DFFPOSX1_106 DFFPOSX1_107 DFFPOSX1_108 DFFPOSX1_109 DFFPOSX1_110 DFFPOSX1_111 DFFPOSX1_112 DFFPOSX1_113 DFFPOSX1_114 DFFPOSX1_115 DFFPOSX1_116 DFFPOSX1_117 DFFPOSX1_118 DFFPOSX1_119 DFFPOSX1_120 DFFPOSX1_121 DFFPOSX1_122 DFFPOSX1_123 DFFPOSX1_124 DFFPOSX1_125 DFFPOSX1_126 DFFPOSX1_127 DFFPOSX1_128 DFFPOSX1_129 DFFPOSX1_130 DFFPOSX1_131 DFFPOSX1_132 DFFPOSX1_133 DFFPOSX1_134 DFFPOSX1_135 DFFPOSX1_136 DFFPOSX1_137 DFFPOSX1_138 DFFPOSX1_139 DFFPOSX1_140 DFFPOSX1_141 DFFPOSX1_142 DFFPOSX1_143 DFFPOSX1_144 DFFPOSX1_145 DFFPOSX1_146 DFFPOSX1_147 DFFPOSX1_148 DFFPOSX1_149 DFFPOSX1_150 DFFPOSX1_151 DFFPOSX1_152 DFFPOSX1_153 DFFPOSX1_154 DFFPOSX1_155 DFFPOSX1_156 DFFPOSX1_157 DFFPOSX1_158 DFFPOSX1_159 DFFPOSX1_160 DFFPOSX1_161 DFFPOSX1_162 DFFPOSX1_163 DFFPOSX1_164 DFFPOSX1_165 DFFPOSX1_166 DFFPOSX1_167
INPUT_reset NOR2X1_2 NOR2X1_75 INVX1_73
INPUT_load_data NOR2X1_2 MUX2X1_1 MUX2X1_2 MUX2X1_3 MUX2X1_4 MUX2X1_5 MUX2X1_6 MUX2X1_7 MUX2X1_8 MUX2X1_9 MUX2X1_10 MUX2X1_11 MUX2X1_12 MUX2X1_13 MUX2X1_14 MUX2X1_15 MUX2X1_16 MUX2X1_17 MUX2X1_18 MUX2X1_19 MUX2X1_20 MUX2X1_21 MUX2X1_22 MUX2X1_23 MUX2X1_24 MUX2X1_25 MUX2X1_26 MUX2X1_27 MUX2X1_28 MUX2X1_29 MUX2X1_30 MUX2X1_31 MUX2X1_32 MUX2X1_33 MUX2X1_34 MUX2X1_35 MUX2X1_36 MUX2X1_37 MUX2X1_38 MUX2X1_39 MUX2X1_40 MUX2X1_41 MUX2X1_42 MUX2X1_43 MUX2X1_44 MUX2X1_45 MUX2X1_46 MUX2X1_47 MUX2X1_48 MUX2X1_49 MUX2X1_50 MUX2X1_51 MUX2X1_52 MUX2X1_53 MUX2X1_54 MUX2X1_55 MUX2X1_56 MUX2X1_57 MUX2X1_58 MUX2X1_59 MUX2X1_60 MUX2X1_61 MUX2X1_62 MUX2X1_63 MUX2X1_64 AOI21X1_68 AOI21X1_69
INPUT_\sbox[0]  NAND3X1_330
OAI21X1_191 NOR2X1_313
INVX1_449 OAI22X1_125
INVX1_450 OAI22X1_125
NOR2X1_312 NAND2X1_271 NAND2X1_272 NAND3X1_332 NAND3X1_341 NAND3X1_350 NAND3X1_359
NAND2X1_271 OAI22X1_125 OAI22X1_127 OAI22X1_129 OAI22X1_131
NAND2X1_272 OAI22X1_125 OAI22X1_127 OAI22X1_129 OAI22X1_131
OAI22X1_125 NOR2X1_313
NOR2X1_313 NAND3X1_334
INVX1_451 OAI22X1_126
INVX1_452 OAI22X1_126
NOR2X1_314 NAND2X1_273 NAND2X1_274 NAND3X1_327 NAND3X1_329 NAND3X1_336 NAND3X1_338 NAND3X1_345 NAND3X1_347 NAND3X1_354 NAND3X1_356
NAND2X1_273 OAI22X1_126 OAI22X1_128 OAI22X1_130 OAI22X1_132
NAND2X1_274 OAI22X1_126 OAI22X1_128 OAI22X1_130 OAI22X1_132
OAI22X1_126 NOR2X1_316
INVX1_453 OAI21X1_192
NAND2X1_275 NOR2X1_315 NOR3X1_16
NOR2X1_315 NAND2X1_276 NAND2X1_280 NAND2X1_282 NAND2X1_284
NAND2X1_276 OAI21X1_192
AND2X2_66 NAND2X1_277 NAND3X1_330 NAND3X1_339 NAND3X1_348 NAND3X1_357
NAND2X1_277 OAI21X1_192 OAI21X1_194 OAI21X1_196 OAI21X1_198
OAI21X1_192 NOR2X1_316
NOR2X1_316 NAND3X1_334
AND2X2_67 NAND3X1_327 NAND3X1_330 NAND3X1_336 NAND3X1_339 NAND3X1_345 NAND3X1_348 NAND3X1_354 NAND3X1_357
NAND3X1_327 NAND3X1_331
NOR2X1_317 NAND3X1_328 NAND3X1_329 NAND3X1_332 NAND3X1_337 NAND3X1_338 NAND3X1_341 NAND3X1_346 NAND3X1_347 NAND3X1_350 NAND3X1_355 NAND3X1_356 NAND3X1_359
NAND3X1_328 NAND3X1_331
NAND3X1_329 AND2X2_68
NAND3X1_330 AND2X2_68
AND2X2_68 NAND3X1_331
NAND3X1_331 NOR2X1_319
NAND2X1_278 NOR2X1_318 NOR3X1_15
NOR2X1_318 NAND2X1_279 NAND2X1_281 NAND2X1_283 NAND2X1_285
NAND2X1_279 NAND3X1_333
NAND3X1_332 NAND3X1_333
NOR3X1_15 AOI22X1_67 AOI22X1_68 AOI22X1_69 AOI22X1_70
NOR3X1_16 AOI22X1_67 AOI22X1_68 AOI22X1_69 AOI22X1_70
AOI22X1_67 NAND3X1_333
NAND3X1_333 NOR2X1_319
NOR2X1_319 NAND3X1_334
NAND3X1_334 XOR2X1_8
INVX1_454 OAI21X1_193
NAND3X1_335 OAI21X1_193
OAI21X1_193 NOR2X1_320
INVX1_455 OAI22X1_127
INVX1_456 OAI22X1_127
OAI22X1_127 NOR2X1_320
NOR2X1_320 NAND3X1_343
INVX1_457 OAI22X1_128
INVX1_458 OAI22X1_128
OAI22X1_128 NOR2X1_321
INVX1_459 OAI21X1_194
NAND2X1_280 OAI21X1_194
OAI21X1_194 NOR2X1_321
NOR2X1_321 NAND3X1_343
NAND3X1_336 NAND3X1_340
NAND3X1_337 NAND3X1_340
NAND3X1_338 AND2X2_69
NAND3X1_339 AND2X2_69
AND2X2_69 NAND3X1_340
NAND3X1_340 NOR2X1_322
NAND2X1_281 NAND3X1_342
NAND3X1_341 NAND3X1_342
AOI22X1_68 NAND3X1_342
NAND3X1_342 NOR2X1_322
NOR2X1_322 NAND3X1_343
NAND3X1_343 XOR2X1_9
INVX1_460 OAI21X1_195
NAND3X1_344 OAI21X1_195
OAI21X1_195 NOR2X1_323
INVX1_461 OAI22X1_129
INVX1_462 OAI22X1_129
OAI22X1_129 NOR2X1_323
NOR2X1_323 NAND3X1_352
INVX1_463 OAI22X1_130
INVX1_464 OAI22X1_130
OAI22X1_130 NOR2X1_324
INVX1_465 OAI21X1_196
NAND2X1_282 OAI21X1_196
OAI21X1_196 NOR2X1_324
NOR2X1_324 NAND3X1_352
NAND3X1_345 NAND3X1_349
NAND3X1_346 NAND3X1_349
NAND3X1_347 AND2X2_70
NAND3X1_348 AND2X2_70
AND2X2_70 NAND3X1_349
NAND3X1_349 NOR2X1_325
NAND2X1_283 NAND3X1_351
NAND3X1_350 NAND3X1_351
AOI22X1_69 NAND3X1_351
NAND3X1_351 NOR2X1_325
NOR2X1_325 NAND3X1_352
NAND3X1_352 XOR2X1_10
INVX1_466 OAI21X1_197
NAND3X1_353 OAI21X1_197
OAI21X1_197 NOR2X1_326
INVX1_467 OAI22X1_131
INVX1_468 OAI22X1_131
OAI22X1_131 NOR2X1_326
NOR2X1_326 NAND3X1_361
INVX1_469 OAI22X1_132
INVX1_470 OAI22X1_132
OAI22X1_132 NOR2X1_327
INVX1_471 OAI21X1_198
NAND2X1_284 OAI21X1_198
OAI21X1_198 NOR2X1_327
NOR2X1_327 NAND3X1_361
NAND3X1_354 NAND3X1_358
NAND3X1_355 NAND3X1_358
NAND3X1_356 AND2X2_71
NAND3X1_357 AND2X2_71
AND2X2_71 NAND3X1_358
NAND3X1_358 NOR2X1_328
NAND2X1_285 NAND3X1_360
NAND3X1_359 NAND3X1_360
AOI22X1_70 NAND3X1_360
NAND3X1_360 NOR2X1_328
NOR2X1_328 NAND3X1_361
NAND3X1_361 XOR2X1_11
